"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"172715","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【GATE】租户管理支持从其他租户直接复制引入用户组(#9876)","【GATE】租户管理支持从其他租户直接复制引入用户组(#14924)","验证跨租户引入 icon说明","无","1. 进入用户管理页面
2. 操作新增用户组，鼠标移入跨租户引入 icon","1. 页面访问成功
2. icon提示：支持从其他租户复制用户组到当前租户下，并为用户组下的成员统一赋予产品权限。
若跨租户引入的用户组成员已加入当前租户：
（1）若成员本身已在当前租户下，则保留成员原有的角色，可选是否对原有的产品权限进行覆盖。
（2）若成员本身未在当前租户下，则默认置为普通用户。","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","乔晓阳","2025-12-23","乔晓阳","2025-12-30","1","",""
"172714","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【GATE】租户管理支持从其他租户直接复制引入用户组(#9876)","【GATE】租户管理支持从其他租户直接复制引入用户组(#14924)","验证用户管理-新增用户组新增跨租户引入的功能","1、初始化创建 租户A，其中租户A存在用户A、B、C，存在用户组A：用户 A、B

2、初始化创建 租户B ，其中租户B 存在用户A、B、C、D  存在用户组B：A、B、C、D

3、初始化创建 租户C，其中租户C 存在用户A、B、C、D 存在用户组C：用户C、D

4、初始化创建 租户D 租户D中无用户存在","1. 选择租户D，进入用户管理页面
2. 操作新增用户组，选择跨租户引入，选择租户B，选择选择用户组B，用户成员冲突策略：不转移，设置默认用户组，输入用户组名称，选择产品权限，点击确定
3. 查看用户权限","1. 页面访问成功
2. 新增用户组成功
3. 权限展示为普通用户","1. 
2. 
3. http://zenpms.dtstack.cn/zentao/bug-view-143285.html","","1","功能测试","功能测试阶段","正常","0","2","3","失败","乔晓阳","2025-12-23","乔晓阳","2025-12-30","1","",""
"172713","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【GATE】租户管理支持从其他租户直接复制引入用户组(#9876)","【GATE】租户管理支持从其他租户直接复制引入用户组(#14924)","验证新增用户组界面初始化","无","1. 进入用户管理-新增用户组界面
2. 新增用户组二次弹窗新增 跨租户引入，默认选择直接创建，选择跨租户引入，新增选择「来源租户」、「选择用户组」、「用户成员冲突策略」","1. 界面访问成功
2. 界面展示正确","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","乔晓阳","2025-12-23","乔晓阳","2025-12-30","1","",""
"172712","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【GATE】自定义用户等级优化(#9875)","","验证用户等级删除至L1后，删除按钮置灰功能","无","1. 进入用户管理页面
2. 点击用户等级设置，删除L5~L2等级
3. 选择L1等级，点击删除","1. 页面访问成功
2. 删除成功，用户等级自动上升至L1
3. 删除按钮置灰，不可进行删除","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","0","3","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172711","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【GATE】自定义用户等级优化(#9875)","【GATE】自定义用户等级优化(#15305)","验证用户等级输入框交互","无","1. 级别
2. 用户等级
3. 新增用户等级配置L6
4. 删除用户等级配置L4","1. 不可编辑
2. 输入1-16位英文、字符、数字
3. 等级新增成功
4. 删除失败，只能从最高的向上删除","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","0","4","","乔晓阳","2025-12-23","乔晓阳","2025-12-30","1","",""
"172710","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【GATE】自定义用户等级优化(#9875)","【GATE】自定义用户等级优化(#15305)","验证用户等级删除功能","无","1. 进入用户管理页面
2. 点击用户等级设置，找到L5等级，点击L5后面的删除按钮
3. 点击确认","1. 页面访问成功
2. 弹出二次确认删除弹窗
3. 删除成功，用户等级为L5等级用户自动上升至L4，删除按钮在L4等级展示","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","0","3","","乔晓阳","2025-12-23","乔晓阳","2025-12-30","1","",""
"172709","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证自定义通道-扩展插件配置多个接受人，多个接受人在一个群里，有一个接受人不在群里，发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增钉钉通道-扩展插件通道，通道标识：zdy_test,通道名称：自定义通道_test,通道配置信息:${},点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:自定义通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看自定义jar群内信息，和查看不在群内的接受人告警信息","1. 页面访问成功
2. 配置成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 群内只发送一条告警，单独给不在群里的接受人发送告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","1","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172708","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证自定义通道-扩展插件配置多个接受人，多个接受人在一个群里发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增自定义通道-扩展插件通道，通道标识：zdy_test,通道名称：自定义通道_test,通道配置信息:${},点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:自定义通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看自定义jar群内信息","1. 页面访问成功
2. 配置成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 只发送一条告警","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172707","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证自定义通道-扩展插件配置单个接受人发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增自定义通道-扩展插件通道，通道标识：自定义_test,通道名称：自定义通道_test,通道配置信息:${},webhook地址，点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:自定义通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人自定义告警信息","1. 页面访问成功
2. 保存成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 告警接受人收到自定义告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172706","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证自定义通道-扩展插件配置多个接受人发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增自定义通道-扩展插件通道，通道标识：zdy_test,通道名称：自定义通道_test,通道配置信息:${},点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人自定义告警信息","1. 页面访问成功
2. 配置成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 多个告警接受人全部都收到自定义告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172705","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证钉钉通道-扩展插件配置多个接受人，多个接受人在一个群里，有一个接受人不在群里，发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看钉钉群内信息，和查看不在群内的接受人告警信息","1. 页面访问成功
2. 配置成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 群内只发送一条告警，单独给不在群里的接受人发送告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172704","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证钉钉通道-扩展插件配置多个接受人，多个接受人在一个群里发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看钉钉群内信息","1. 页面访问成功
2. 配置成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 只发送一条告警","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","1","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172703","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证钉钉通道-默认邮件配置多个接受人发送告警的功能","无","1. 进入公共管理-告警通道页面
2. 新增钉钉通道-默认邮件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},wehbhook地址，点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人钉钉信息","1. 页面访问成功
2. 保存成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 多个告警接受人全部都收到钉钉告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172702","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证钉钉通道-扩展插件配置单个接受人发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},webhook地址，点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人邮箱信息","1. 页面访问成功
2. 保存成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 告警接受人收到钉钉告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172701","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证钉钉通道-扩展插件配置多个接受人发送告警的功能","1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},点击保存
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人钉钉信息","1. 页面访问成功
2. 配置成功
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 多个告警接受人全部都收到钉钉告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172700","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证邮箱通道-默认邮件配置多个接受人发送告警的功能","无","1. 进入公共管理-告警通道页面
2. 新增短信通道-默认邮件通道，通道标识：youxiang_test,通道名称：邮箱通道_test,通道配置信息:${},输入邮箱，点击测试
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人邮箱信息","1. 页面访问成功
2. 测试成功，邮箱接收到测试告警内容
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 多个告警接受人全部都收到邮箱告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172699","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证邮箱通道-扩展插件配置单个接受人发送告警的功能","1、初始化创建 邮箱通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增短信通道-扩展插件通道，通道标识：youxiang_test,通道名称：邮箱通道_test,通道配置信息:${},输入邮箱，点击测试
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人邮箱信息","1. 页面访问成功
2. 测试成功，邮箱接收到测试告警内容
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 告警接受人收到邮箱告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
"172698","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.4_STD/【岚图汽车】告警重复发送问题优化(#9874)","","6.3版本 验证邮箱通道-扩展插件配置多个接受人发送告警的功能","1、初始化创建 邮箱通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入公共管理-告警通道页面
2. 新增邮箱通道-扩展插件通道，通道标识：youxiang_test,通道名称：邮箱通道_test,通道配置信息:${},输入手机号，点击测试
3. 进入数据服务-告警配置页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人邮箱信息","1. 页面访问成功
2. 测试成功，邮箱接收到测试告警内容
3. 页面访问成功
4. 保存成功
5. API调用失败，受黑名单限制
6. 页面访问成功
7. 生成一条告警记录
8. 多个告警接受人全部都收到邮箱告警信息","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","0","8","","乔晓阳","2025-12-23","","0000-00-00","1","",""
