"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"160316","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【岚图】控制台新增spark3.5计算组件(#9281)","","验证spark3.5下载参数的功能","控制台已经配置好spark3.5计算组件","1. 进入控制台-计算组件
2. 选择spark3.5计算组件，点击下载参数","1. 页面访问成功
2. 下载成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","0","2","","乔晓阳","2025-09-03","","0000-00-00","1","",""
"160315","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【岚图】控制台新增spark3.5计算组件(#9281)","","验证控制台新增spark3.5计算组件","控制台没有配置spark组件","1. 进入控制台-计算组件
2. 选择spark 查看所有版本
3. 选择spark3.5版本，查看spark3.5配置信息
4. 配置spark3.5内容，点击保存
5. 点击测试联通性","1. 页面访问成功
2. 新增spark3.5版本
3. 内容与sprak3.2内容一致
4. 保存成功
5. 联通性通过","1. 
2. 
3. 
4. 
5.","","1","功能测试","功能测试阶段","正常","0","0","5","","乔晓阳","2025-09-03","","0000-00-00","1","",""
"159827","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 是否在首页展示 验证切换【是否在首页展示】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 选择指定项目，开启【是否在首页展示】
3. 选择指定项目，关闭【是否在首页展示】","1. 操作成功
2. 在【产品中心】-【数栈】-【数据资源平台】显示
3. 在【产品中心】-【数栈】-【数据资源平台】不显示","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159826","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 角色管理 验证【角色管理】-【查看】数据返回正确","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【角色管理】-【查看】","1. 数据返回正确","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159825","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 角色管理 验证【角色管理】数据返回正确","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【角色管理】","1. 数据返回正确","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159824","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户组 验证【移出项目】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户】
2. 选择指定用户，【移出项目】","1. 操作成功
2. 移出成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159823","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户组 验证【编辑角色】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户组】
2. 选择指定用户组，编辑【编辑角色】","1. 操作成功
2. 编辑角色成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159822","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户组 验证【添加用户】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户组】
2. 选择指定用户组","1. 操作成功
2. 添加成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159820","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户 验证超管或租户所有者或租户管理员【移出项目】失败","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户】
2. 选择指定用户，且用户为超管或租户所有者或租户管理员，【移出项目】","1. 操作成功
2. 移出失败","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159819","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户 验证非超管、租户所有者、租户管理员【移出项目】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户】
2. 选择指定用户，且用户为非超管、租户所有者、租户管理员，【移出项目】","1. 操作成功
2. 移出成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159818","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户 验证【编辑角色】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户】
2. 选择指定用户，编辑【编辑角色】","1. 操作成功
2. 编辑角色成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159817","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户 验证【添加用户】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户】
2. 选择指定用户","1. 操作成功
2. 添加成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159816","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 成员管理 用户 验证【成员管理】-【用户】数据返回正确","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】-【成员管理】-【用户】
2. 按【账号】搜索","1. 操作成功
2. 数据返回正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159815","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 取消关联 验证【取消关联】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 取消关联指定项目","1. 操作成功
2. 取消关联成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159814","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 删除 验证【删除】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 输入【项目空间名称】，删除指定项目","1. 操作成功
2. 删除成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159813","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 编辑 验证【编辑】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 编辑指定项目","1. 操作成功
2. 编辑成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159812","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 取消置顶 验证【置顶】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 选择指定项目取消置顶","1. 操作成功
2. 取消置顶成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159811","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 操作 置顶 验证【置顶】成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 选择指定项目置顶","1. 操作成功
2. 置顶成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159810","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 项目空间管理 验证【项目空间管理】数据返回正确","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【项目空间管理】
2. 按【项目空间名称】、【子产品】搜索","1. 操作成功
2. 数据返回正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159809","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 创建项目 验证【创建项目】（关联项目）成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】，在项目空间管理创建项目
2. 选择【选择要关联的产品项目】：已有项目，编辑设置项","1. 操作成功
2. 项目关联成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159808","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","项目空间 创建项目 验证【创建项目】（新建项目）成功","无","1. 进入【产品中心】-【数栈】-【数据资源平台】，在项目空间管理创建项目
2. 选择【选择要关联的产品项目】：新建项目，编辑设置项","1. 操作成功
2. 项目创建成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159807","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","系统公告 验证【系统公告】数据返回正确","无","1. 进入【产品中心】-【数栈】-【数据资源平台】-【页面设置】-【系统公告设置】，输入公告内容，并保存
2. 返回【产品中心】-【数栈】-【数据资源平台】，查看系统公告","1. 操作成功
2. 内容与设置一致","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159806","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 设为默认通道","无","1. 进入【公共组件】-【告警通道】-【新增告警通道】
2. 指定告警通道为默认通道","1. 操作成功
2. 设置成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159805","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 删除告警通道","无","1. 进入【公共组件】-【告警通道】-【新增告警通道】
2. 删除指定告警通道","1. 操作成功
2. 删除成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159804","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 编辑告警通道","无","1. 进入【公共组件】-【告警通道】-【新增告警通道】
2. 编辑指定告警通道","1. 操作成功
2. 编辑成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159803","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 新增告警通道","https://dtstack.yuque.com/rd-center/sm6war/ywbh572yzcb6x9tr","1. 进入【公共组件】-【告警通道】-【新增告警通道】
2. 编辑配置项","1. 操作成功
2. 新增成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159802","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 SFTP配置","无","1. 进入【公共组件】-【告警通道】-【SFTP配置】
2. 编辑配置项","1. 操作成功
2. 保存成功，并且测试连通性通过","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159801","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 验证切换【维护模式】成功","无","1. 进入【公共组件】-【告警通道】
2. 切换【维护模式】","1. 操作成功
2. 切换成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159800","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 告警通道 验证【告警通道】数据返回正确","无","1. 进入【公共组件】-【告警通道】","1. 数据返回正确","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159799","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 审批中心 流程管理（系统管理员） 验证切换【是否应用】成功","无","1. 进入【公共组件】-【审批中心】-【流程管理】，选择指定流程
2. 启用指定流程
3. 停用指定流程","1. 操作成功
2. 启用成功
3. 停用成功","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159798","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 审批中心 流程管理（系统管理员） 验证编辑【流程管理】成功","无","1. 进入【公共组件】-【审批中心】-【流程管理】，选择指定流程
2. 编辑配置项后保存","1. 操作成功
2. 编辑成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159797","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 审批中心 流程管理（系统管理员） 验证【流程管理】数据返回正确","无","1. 进入【公共组件】-【审批中心】-【流程管理】
2. 按【流程名称】、【对接内容】、【应用租户】搜索","1. 操作成功
2. 数据返回正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159796","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 审批中心 我的申请 验证【我的申请】数据返回正确","无","1. 进入【公共组件】-【我的申请】
2. 选择【已结束】，按【租户】、【申请人】搜索各子产品
3. 选择【审批中】，按【租户】搜索各子产品","1. 操作成功
2. 数据返回正确
3. 数据返回正确","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159795","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 审批中心 审批授权 验证【审批授权】数据返回正确","无","1. 进入【公共组件】-【审批中心】
2. 选择【待我审批】，按照【申请人】、【租户】搜索各子产品申请数据
3. 选择【我已审批】，按照【申请人】、【租户】搜索各子产品申请数据
4. 选择【全部审批】，按照【申请人】、【租户】搜索各子产品申请数据","1. 操作成功
2. 数据返回正确
3. 数据返回正确
4. 数据返回正确","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159794","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 验证删除数据源成功","无","1. 进入【公共组件】-【数据源中心】
2. 删除数据源","1. 操作成功
2. 删除成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159793","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 验证授权数据源成功","无","1. 进入【公共组件】-【数据源中心】
2. 授权数据源","1. 操作成功
2. 授权成功，并且测试连通性通过","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159792","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 验证编辑数据源成功","无","1. 进入【公共组件】-【数据源中心】
2. 编辑数据源","1. 操作成功
2. 编辑成功，并且测试连通性通过","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159791","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 验证【新增数据源】成功","无","1. 进入【公共组件】-【数据源中心】
2. 新增数据源","1. 操作成功
2. 新增成功，并且测试连通性通过","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159790","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警记录 验证【告警记录】数据返回正确","无","1. 进入【公共组件】-【告警配置】-【告警记录】
2. 按【告警名称】、【告警时间】搜索","1. 操作成功
2. 数据返回正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159789","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警配置 验证删除告警配置成功","告警通道已添加","1. 进入【公共组件】-【告警配置】-【告警配置】
2. 删除指定告警配置","1. 操作成功
2. 告警配置删除成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159788","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警配置 验证开启告警配置成功","告警通道已添加","1. 进入【公共组件】-【告警配置】-【告警配置】
2. 开启指定告警配置","1. 操作成功
2. 告警配置开启成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159787","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警配置 验证关闭告警配置成功","告警通道已添加","1. 进入【公共组件】-【告警配置】-【告警配置】
2. 关闭指定告警配置","1. 操作成功
2. 告警配置关闭成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159786","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警配置 验证修改告警配置成功","告警通道已添加","1. 进入【公共组件】-【告警配置】-【告警配置】
2. 修改指定告警配置的【告警名称】、【数据源名称】、【告警触发】、【告警方式】、【接收人】","1. 操作成功
2. 告警配置修改成功","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159785","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警配置 添加告警","告警通道已添加","1. 进入【公共组件】-【告警配置】-【告警配置】
2. 配置【告警名称】、【数据源名称】、【告警触发】、【告警方式】、【接收人】","1. 操作成功
2. 告警配置添加成功","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
"159784","公共组件_STD(#48)","/公共组件DAGScheduleX测试用例/公共组件6.4.1_STD/【中信证券】ob for mysql元数据库适配(#9271)","","功能模块 公共管理 数据源中心 告警配置 告警配置 验证【告警配置】数据返回正确","无","1. 进入【公共组件】-【告警配置】-【告警配置】
2. 按告警名称搜索","1. 操作成功
2. 数据返回正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","道隐","2025-08-27","","0000-00-00","1","",""
