"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"154254","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3【文件治理记录】-【目录】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理记录页面
2. 目录仅选择3个一级目录L1，L2，L3
3. 目录仅选择二级目录L1，L2，L3
4. 目录选择目录L1-L2，L3-L4","1. 进入成功
2. 展示3个目录记录
3. 展示3个目录记录
4. 展示L1，L3 两个目录记录","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","2","4","通过","旺仔","2025-06-23","旺仔","2025-07-01","1","",""
"154253","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3【数据治理】-【文件治理记录】-页面展示正确","无","1. 进入资产-数据治理-小文件治理-文件治理记录页面
2. S3小文件治理记录页面CHECK","1. 进入成功
2. 展示【目录名】【治理规则】【文件格式】【治理方式】【计划日期】【开始时间】【结束时间】","1. 
2.","","3","功能测试","功能测试阶段","正常","0","2","2","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154252","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-【治理时间】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 点击【治理时间】，设置为“每天 12:00-14:00”
4. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为预约治理“明天12:00-14:00”保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 设置成功
4. 1. 任务实例开始合并时间在12:00-14:00间的，合并正确2. 任务实例开始合并时间在12:00-14:00之外的，不运行","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154251","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-【并发上限】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【一次性治理】，点击【新建治理规则】按钮
3. 点击【并发上限】，设置为5
4. 任务配置如下：【选择合并目录】 选择 “/path”【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为预约治理”明天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建一次性治理规则页面，且配置为S3专有配置
3. 设置成功
4. 1. 合并成功，目录下文件格式均为parquet2. yarn webUI页面查看任务线程数为5","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","2","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154250","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-【合并文件格式】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【一次性治理】，点击【新建治理规则】按钮
3. 切换【合并文件格式】
4. 任务配置如下：【选择合并目录】 选择 “/path”【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 1【治理时间】 设置为立即治理保存并运行
5. 任务配置如下：【选择合并目录】 选择 “/path”【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为立即治理保存并运行","1. 进入成功
2. 展示新建一次性治理规则页面，且配置为S3专有配置
3. 正常切换
4. 1. 合并成功，目录下文件格式均为parquet2. 离线select查表信息，表信息获取正常
5. 1. 合并成功，目录下文件格式均为ORC2. 离线select查表信息，表信息获取正常","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154249","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-【合并文件最大值】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【一次性治理】，点击【新建治理规则】按钮
3. 点击【合并文件最大值】，设置为1M
4. 任务配置如下：【选择合并目录】 选择 “/path”【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为预约治理”明天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建一次性治理规则页面，且配置为S3专有配置
3. 设置成功
4. 合并成功，目录下文件大小<=1M的文件均被合并，大于1M的文件不合并","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","旺仔","2025-07-01","1","",""
"154248","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-【合并后文件上限】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【一次性治理】，点击【新建治理规则】按钮
3. 点击【合并后文件上限】，设置为1M
4. 任务配置如下：【选择合并目录】 选择 “/path”【合并后文件上限】 设置 1M【合并文件最大值】设置为 50M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为预约治理”明天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建一次性治理规则页面，且配置为S3专有配置
3. 设置成功
4. 合并成功，查看合并后文件大小约等于1M","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154247","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-【选择合并目录】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【一次性治理】，点击【新建治理规则】按钮
3. 点击【选择合并目录】
4. 如果控制台S3 path路径下没有目录
5. 如果控制台S3 path路径下存在目录test1/test2/test3node1/catalog/catalog2
6. 选择一级目录
7. 选择二级目录
8. 删除已选择的目录","1. 进入成功
2. 展示新建一次性治理规则页面，且配置为S3专有配置
3. 正确展示控制台S3 path配置下所有目录信息
4. 则不展示，展示为空
5. 分层展示test1/node1/catalog目录，且目录树(子节点)展示正确
6. 默认选择一级目录下的所有子目录
7. 仅勾选当前二级目录
8. 目录取消勾选","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","1","8","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154246","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-创建流程正确","无","1. 进入资产-数据治理页面
2. 点击小文件治理-文件治理规则按钮
3. 选择【一次性治理】，点击【新建治理规则】按钮
4. 【选择合并目录】 选择 “/path”【合并后文件上限】 设置 128M【合并文件最大值】设置为 50M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为“立即治理”
5. 点击【保存】按钮","1. 进入成功
2. 进入小文件治理规则页面
3. 展示新建一次性治理规则页面，且配置为S3专有配置
4. 一次性治理任务设置成功
5. 一次性治理任务配置成功，治理记录页面新增一条记录","1. 
2. 
3. 
4. 
5.","","1","功能测试","功能测试阶段","正常","0","2","5","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154245","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-一次性治理规则-配置页面功能正确","无","1. 进入资产-【数据治理】-【文件治理规则】-创建一次性治理规则页面
2. 页面元素校验
3. 【规则名称】长度输入超255字符
4. 点击【选择合并目录】
5. 查看【合并后文件上限】
6. 查看【合并文件最大值】
7. 鼠标hover【合并文件最大值】“？”符号
8. 【并发上限】输入框输入大于999
9. 选择【立即治理】
10. 选择【预约治理】","1. 进入页面成功
2. 【必填项】选择合并目录、合并后文件上限、合并文件最大值、合并文件格式、并发上限、治理时间、预约治理时间保存，取消按钮
3. 提示“最长不超过255字符”
4. 弹S3目录选择框
5. 默认展示为128M
6. 默认为50M
7. 小于该值的文件都需要合并处理
8. 提示“最大不可超过999”
9. 不展示【预约治理时间】
10. 展示【预约治理时间】选择框","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10.","","2","功能测试","功能测试阶段","正常","0","1","10","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154244","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【合并前文件备份】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. A任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path/path2”【是否递归遍历】 选择“否”【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存
4. 修改配置文件，设置备份时间为1天，重启服务","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 任务实例T+1生效，在0点后生成并在计划时间运行
4. 1. 当天合并的文件纳入-回收目录2. 1天前合并的目录下的文件删除3. 已删除的目录不再展示在“选择目录”筛选框内","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154243","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【增量识别】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. A任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存
4. /path目录下新增/path2，/path3，/path4","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 任务实例T+1生效，在0点后生成并在计划时间运行
4. 新增/path2，/path3，/path4 路径下的文件被成功合并","1. 
2. 
3. 
4.","","1","功能测试","功能测试阶段","正常","0","2","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154242","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【任务选择目录重复性校验】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，新增任务
3. A任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path1/path2”【是否递归遍历】 选择 “否“【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存
4. B任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path1/path2”【是否递归遍历】 选择 “否“【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存
5. B任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path1”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存","1. 进入成功
2. 进入配置页面
3. 保存成功
4. 提示“path1/path2目录已存在治理任务，请勿重复配置！”
5. 不提示“重复配置”，但是任务如果同一时间运行，会报错","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","旺仔","2025-06-23","旺仔","2025-07-01","1","",""
"154241","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【实例生效】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. A任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存
4. 修改A任务【治理时间】为 ”每天 14:00-16:00“","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 任务实例T+1生效，在0点后生成并在计划时间运行
4. 任务实例修改T+1生效，在0点后生成并在修改后的计划时间运行","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154240","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【治理时间】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 点击【治理时间】，设置为“每天 12:00-14:00”
4. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 设置成功
4. 1. 任务实例开始合并时间在12:00-14:00间的，合并正确2. 任务实例开始合并时间在12:00-14:00之外的，不运行","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","2","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154239","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【并发上限】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 点击【并发上限】，设置为5
4. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 5【治理时间】 设置为”每天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 设置成功
4. 1. 合并成功，目录下文件格式均为parquet2. yarn webUI页面查看任务线程数为5","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","2","4","通过","旺仔","2025-06-23","旺仔","2025-06-30","1","",""
"154238","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【合并文件格式】-逻辑正确","无","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 切换【合并文件格式】
4. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”Parquet“【并发上限】设置为 1【治理时间】 设置为”每天 12:00-14:00“保存并运行
5. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为”每天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 正常切换
4. 1. 合并成功，目录下文件格式均为parquet2. 离线select查表信息，表信息获取正常
5. 1. 合并成功，目录下文件格式均为ORC2. 离线select查表信息，表信息获取正常","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","旺仔","2025-06-23","旺仔","2025-06-30","1","",""
"154237","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【合并文件最大值】-逻辑正确","当前租户绑定的集群对接的是aws组件","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 点击【合并文件最大值】，设置为1M
4. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 10M【合并文件最大值】设置为 1M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为”每天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 设置成功
4. 合并成功，目录下文件大小<=1M的文件均被合并，大于1M的文件不合并","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","","0000-00-00","1","",""
"154236","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【合并后文件上限】-逻辑正确","当前租户绑定的集群对接的是aws组件","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 点击【合并后文件上限】，设置为1M
4. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 1M【合并文件最大值】设置为 50M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为”每天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 设置成功
4. 合并成功，查看合并后文件大小约等于1M","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","旺仔","2025-06-23","可颂","2025-06-30","1","",""
"154235","数据资产_STD(#23)","/版本迭代测试用例/v6.3.5/s3小文件治理(#9059)","【数据治理】小文件治理支持S3小文件治理(#14276)","验证S3-周期治理规则-【递归遍历目录层】逻辑正确","A
B	B1
C
D","1. 进入资产-数据治理-小文件治理-文件治理规则页面
2. 选择【周期治理】，点击【新建治理规则】按钮
3. 点击【递归遍历目录】，选择“否”
4. 点击【递归遍历目录】，选择“是”
5. 鼠标hover “?”处
6. 输入【N】层
7. 任务配置如下：【规则名称】设置为 “test”【选择合并目录】 选择 “/path”【是否递归遍历】 选择 “是“，1层【合并后文件上限】 设置 128M【合并文件最大值】设置为 50M【合并文件格式】 选择 ”ORC“【并发上限】设置为 1【治理时间】 设置为”每天 12:00-14:00“保存并运行","1. 进入成功
2. 展示新建周期治理规则页面，且配置为S3专有配置
3. 不展示“层”输入框
4. 展示“层”输入框
5. 提示”递归遍历指的是当前目录层级下的递归遍历层级，例如当前选择了二级目录，设置递归遍历为1层，则只会合并当前二级目录以及目录下1个层级的目录文件“
6. 保存成功
7. path及path下一层的目录被正确合并","1. 
2. 
3. 
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","1","7","通过","旺仔","2025-06-23","可颂","2025-06-30","1","",""
