"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"147937","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/【太极】码表管理支持导出(#8652)","","验证数据标准->码表管理 验证“更新时间”排序功能","无","1. 点击“更新时间”上三角
2. 点击“更新时间”下三角","1. 代码按照更新时间升序展示
2. 代码按照更新时间降序展示","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147936","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/【太极】码表管理支持导出(#8652)","","验证数据标准->码表管理 验证“被引用数量”排序功能","无","1. 点击“被引用数量”上三角
2. 点击“被引用数量”下三角","1. 代码按照“被引用数量”升序展示
2. 代码按照“被引用数量”降序展示","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147935","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/【太极】码表管理支持导出(#8652)","","验证数据标准->码表管理 验证列表筛选功能","进入 数据标准->码表管理 页面","1. 选择代码目录A
2. 按代码名称，代码编号模糊搜索代码
3. 更新用户选择admin@dtstack.com","1. 码表管理页面显示代码目录A下的全部代码
2. 码表管理页面正确筛选并展示模糊匹配的全部代码
3. 码表管理页面正确筛选并展示更新用户为admin@dtstack.com的全部代码","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147934","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/【太极】码表管理支持导出(#8652)","","验证数据标准->码表管理 无数据时【导出代码】二次确认提示","无","1. 1、进入 数据标准->码表管理 2.  点击【导出代码】按钮","1. 二次确认提示“当前无可导出的内容”","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147933","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/【太极】码表管理支持导出(#8652)","","验证数据标准->码表管理 有数据时【导出代码】二次确认提示","无","1. 1、进入 数据标准->码表管理 2.  点击【导出代码】按钮","1. 二次确认提示“请确认是否导出当前列表代码信息","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147932","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/【太极】码表管理支持导出(#8652)","","验证数据标准->码表管理 【导出代码】按钮","无","1. 1、进入 数据标准->码表管理 页面下观察页面","1. 存在'导出代码'按钮","1.","","1","功能测试","功能测试阶段","正常","0","4","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147931","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","【数据质量】数据质量校验支持dm for oracle(#13920)","验证概览-告警汇总-数据统计","无","1. 告警次数
2. 告警规则数
3. 告警率","1. 显示所选时间段内的告警次数统计
2. 显示所选时间段内发生过告警的规则数量
3. 所选时间段内告警规则数/所选时间段内总规则数","1. 
2. 告警规则数重复统计了
3.","","3","功能测试","功能测试阶段","正常","0","1","3","失败","bingbing","2025-03-18","可颂","2025-06-17","1","",""
"147930","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证概览-告警汇总-取消图标可点击下钻","无","1. 点击告警汇总内的图标或信息无法进行跳转
2. 点击右上角查看更多","1. 
2. 展示更多告警信息","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147929","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证概览-表质量排名-列表数据","无","1. 默认展示当日质量分前10名数据
2. 筛选显示不同数据源信息
3. 点击查看质量报告","1. 展示数据与实际质量项目内所【运行】的规则任务一致
2. 展示不同数据源下不同表信息且符合排名规则
3. 跳转具体表的质量报告信息","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147928","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证概览-表质量排名-相似数据源同一张表","无","1. 相同底层数据源，通过2个不同数据源名称引入资产（创建项目）
2. 使用2个不同的质量任务分别针对这两个数据源下同一张表进行质量校验
3. 查看质量分排名","1. 
2. 
3. 记录为不同数据源下表分别的质量评分","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147927","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证概览-表质量排名-删除任务","无","1. 创建多条质量任务，在表质量排名有数据展示后，删除任意一条质量任务","1. 质量报告，概览中的表质量排名，都没有该任务评分","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147926","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证概览-表质量排名-次日更新","无","1. 创建一条质量任务，并使得其校验失败触发告警
2. 多次运行该质量任务，查看概览中该表质量分情况
3. 最后一次运行结束后，不再进行任务运行，等到第二天查看该表质量分","1. 
2. 每次运行结束后，表质量分都重新计算
3. 该表质量分恢复为--分","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147925","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证任务状态（手动停止）筛选正常","无","1. 准备一个手动停止的任务“状态”列筛选“手动停止”","1. 列表展示状态为“手动停止”的任务实例","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147924","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证中途停止功能正常","无","1. 运行一个质量任务等待任务为运行中状态时，点击【停止】","1. 任务状态变为“手动停止”底层任务也被取消","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147923","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","任务停止-验证任务停止交互与显示","无","1. 运行质量任务任务状态为“等待运行”
2. 任务状态流转为“运行中”
3. 任务状态流转为非“运行中”或非“手动停止”
4. 点击【停止】","1. “操作”列无操作按钮
2. “操作”列显示“停止”按钮
3. “操作”列无操作按钮
4. 任务状态流转为“手动停止”；“操作”列显示“运行”按钮；“任务名称”/“表”不可点击","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147922","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证脏数据管理-到期删除脏数据表","无","1. 1）配置dm for oracle数据源类型的数据源的脏数据库2）“数据存储时效”为1天3）运行dm for oracle数据源类型的单表校验任务，并使其校验不通过
2. 第二天查看该脏数据表","1. 脏数据表生成，且表数据正确
2. 该脏数据表被删除","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147921","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证编辑脏数据存储库","1）进入【数据质量】-【脏数据管理】页面
2）准备dm for oracle数据源下的表单表校验任务
3）开启独立存储，开启“脏数据存储”","1. 点击编辑
2. 1）点击编辑2）查看独立存储弹窗
3. 1）点击编辑2)  点击否3）脏数据存储库选择xxx4）点击确定","1. 弹出编辑独立存储弹窗
2. 1）检验数据源显示正确，置灰2）是否存储到源库默认选中“是”3）数据存储时效默认为90
3. 1）弹窗关闭2）dm for oracle数据源下的脏数据库的脏数据存储库列显示xxx","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147920","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证脏数据管理-设置","开启独立存储","1. 1）开启“脏数据存储”2）异常任务，查看明细
2. 1）关闭“脏数据存储”2）异常任务，查看明细","1. 显示异常数据并能下载成功
2. 不显示异常数据且不支持下载","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147919","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证脏数据管理-查询","无","1. 开启“独立存储”
2. 查看“数据源类型”下拉项
3. “数据源类型”选择dm for oracle数据源类型","1. 列表展示dm for oracle数据源记录
2. 下拉项包含dm for oracle数据源类型
3. 列表返回dm for oracle数据源类型的数据源记录","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147915","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证单表校验-质量报告","无","1. 运行dm for oracle数据源的单表校验任务
2. 查看“最近30次表级统计”","1. 该任务质量评分数据以及其他统计信息正确
2. 记录数：只统计每次表行数规则校验失败时的实际表行数；总告警数：只统计每次校验不通过的规则数","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147914","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证单表校验-运行-校验不通过","1）准备dm for oracle数据源下的表单表校验任务
2）规则配置完整性校验/准确性校验/规范性校验/唯一性校验/自定义SQL；且配置的规则会使任务校验不通过；
3）开启脏数据存储
4）运行该任务；","1. 进入【任务实例查询】查看该任务实例
2. 1）进入【任务实例查询】查看该任务实例2）查看“监控报告”（点击表名）
3. 1）进入【任务实例查询】查看该任务实例2）查看“监控报告“-查看明细
4. 1）进入【任务实例查询】查看该任务实例2）“监控报告”-“查看明细”-下载
5. 1）进入【任务实例查询】查看该任务实例2）查看“表级报告”（点击表名）","1. 任务状态流转正确
2. 监控报告显示校验规则正确
3. 异常数据展示正确
4. 1）下载文件成功；2）文件显示异常数据正确
5. 表级报告展示的数据正确","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","失败","bingbing","2025-03-18","","0000-00-00","1","",""
"147913","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证单表校验-运行-校验通过","1）准备dm for oracle数据源下的表单表校验任务
2）规则配置完整性校验/准确性校验/规范性校验/唯一性校验/自定义SQL；且配置的规则会使任务校验通过
3）运行该任务；","1. 进入【任务实例查询】查看该任务实例
2. 1）进入【任务实例查询】查看该任务实例2)查看“监控报告”（点击表名）
3. 1）进入【任务实例查询】查看该任务实例2)查看“表级报告”（点击表名）","1. 任务状态流转正确
2. 监控报告显示校验规则正确
3. 表级报告展示的数据正确","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","3","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147912","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证单表校验-编辑","无","1. 1）查看规则列表页2）点击单表校验规则表名3）修改规则名称
2. 1）查看规则列表页2）点击单表校验规则表名3）添加监控规则
3. 1）查看规则列表页2）点击单表校验规则表名3）修改监控规则
4. 1）查看规则列表页2）点击单表校验规则表名3）删除监控规则
5. 1）查看规则列表页2）点击单表校验规则表名3）编辑调度属性","1. 规则名称修改成功
2. 规则添加成功
3. 规则修改成功
4. 规则删除成功
5. 调度属性编辑成功","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147911","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证单表校验-创建","无","1. 1）【规则任务配置】新建单表校验规则；2）数据表选择dm for oracle数据源类的表；3）规则配置完整性校验/准确性校验/规范性校验/唯一性校验/自定义SQL
2. 1)查看规则列表页2)点击表名
3. 1)查看规则列表页2)点击表名3)详情抽屉中点击“规则SQL”的【查看】","1. 任务创建成功
2. 1）弹出任务详情抽屉2）任务详情显示正确
3. 显示当前任务拼接的SQL","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147910","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证规则集-下载不同版本规则文件","无","1. 1）进入“查看详情”抽贴2）查看规则内容历史版本号-下载规则文件
2. 下载另一个版本的规则文件","1. 1）下载功能正常，文件名格式：${版本}_rule_collection_${下载日期}.xls2）下载的文件内容正确，为对应版本的规则信息
2. 不同版本的对应规则文件内容正确","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","失败","bingbing","2025-03-18","","0000-00-00","1","",""
"147909","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证规则集-查看详情","1.校验平台管理引入dm for oracle数据源
2.dm for oracle数据源对质量项目test授权","1. 1）数据质量页面，点击规则任务配置2）选择规则集A点击","1. 1）顶部显示“规则集名称”2）基础信息展示正确：规则集名称、数据源、描述3）规则内容展示正确：规则名称、描述、表名、中文名、字段名、字段中文名、校验sql、分页展示4)调度配置展示正确：调度周期、执行时间、告警方式、接收人、规则拼接包5）规则历史内容版本展示正确：版本号、操作人、操作时间、操作","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147908","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证规则集-运行","1.校验平台管理引入dm for oracle数据源
2.dm for oracle数据源对质量项目test授权","1. 1）创建规则集A，“校验数据源”选择dm for oracle2）导入规则集文件（文件中包含dm for oracle数据源下表的校验SQL，且SQL可执行）3）立即执行
2. 1）创建规则集A，“校验数据源”选择dm for oracle2）导入两个规则集文件（文件中包含dm for oracle数据源下表的校验SQL，且第一个SQL可执行，第二个SQL不可执行）3）立即执行","1. 规则集运行正常
2. 任务校验失败","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","失败","bingbing","2025-03-18","","0000-00-00","1","",""
"147907","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据质量校验支持dm for oracle(#8651)","","验证规则集-创建","1.校验平台管理引入dm for oracle数据源
2.dm for oracle数据源对质量项目test授权","1. 1）创建规则集A，“校验数据源”选择dm for oracle2）导入规则集文件（文件中包含dm for oracle数据源下表的校验SQL）","1. 创建规则集流程正常","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","bingbing","2025-03-18","","0000-00-00","1","",""
"147906","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/表详情内容展示顺序规范(#8654)","【数据地图】表详情内容展示顺序规范(#13730)","校验表详情中技术属性的展示顺序","引入SparkThrift2.x/MySQL类型的数据表，元数据同步表后，修改表数据再次元数据同步","1. 1）进入xx表的表详情页2）查看xx表的技术属性展示顺序","1. 1.技术属性展示顺序依次为：表名，数据库，数据源，表类型，存储格式，存储位置，存储大小，表行数，表创建时间，DDL最后变更时间，最近同步时间 2. 技术属性内容展示正确","1.","","2","功能测试","功能测试阶段","正常","0","2","1","通过","bingbing","2025-03-18","可颂","2025-06-17","1","",""
"147712","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","【数据模型】【太极】数据模型支持dm for oracle建表(#13965)","验证DM For Oracle模型建表审批功能","无","1. 管理员新建表，数据源选择DM For Oracle类型
2. 非管理员新建表，数据源选择DM For Oracle类型","1. 建表成功，直接审批通过
2. 1）表状态为待审批2）审批通过后，建表成功3）审批拒绝后，建表失败，列表中不存在该表","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-03-17","可颂","2025-06-17","1","",""
"147711","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证模型建表，DM For Oracle生命周期功能","无","1. 数据模型新建表，生命周期为999
2. 编辑表，生命周期修改为99
3. 在元数据管理查看生命周期
4. 元数据管理编辑，生命周期修改为9
5. 进入表详情查看生命周期","1. 新建成功
2. 修改成功
3. 生命周期也为99
4. 修改成功
5. 生命周期为9","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","1","1","5","失败","可颂","2025-03-17","","0000-00-00","1","",""
"147710","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证DM For Oracle建表时，规范设计功能","无","1. 进入数据模型-建表-新建表，选择数仓层级-原始数据层，选择对应的规范设计选项
2. 填写字段信息，查看建表语句
3. 建表后，选择原始数据层，查看右侧表展示
4. 查看表详情","1. 表名称和所选规范设计符合
2. 建表语句正确
3. 有新建的表
4. 数据正确","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","可颂","2025-03-17","","0000-00-00","1","",""
"147709","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证建表语句解析功能","无","1. 进入数据模型-建表，第二步选择建表语句模式，写入建表语句，点击解析","1. 解析结果正确","1.","","2","功能测试","功能测试阶段","正常","0","0","1","","可颂","2025-03-17","","0000-00-00","1","",""
"147708","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证数据模型编辑功能","无","1. 进入数据模型-建表-编辑表，查看字段展示
2. 新增字段","1. 原有字段不允许编辑和删除
2. 新增正常，允许编辑和删除","新建失败1. 新建失败
2.","","1","功能测试","功能测试阶段","正常","1","2","2","失败","可颂","2025-03-17","","0000-00-00","1","",""
"147707","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证字段支持选择分区字段功能","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，在第二步表结构，字段勾选分区字段
2. 点击范围分区的设置按钮","1. 允许勾选，分区类型默认为范围分区
2. 1）弹出范围分区设置弹窗2）可以填写分区名和最大值，允许新增删除","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","可颂","2025-03-17","","0000-00-00","1","",""
"147706","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证主键交互功能","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，在第二步表结构，字段不勾选主键
2. 字段勾选主键","1. 非null允许勾选
2. 1）支持选择2）选择后非null自动勾选且不可编辑","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-03-17","可颂","2025-03-25","1","",""
"147705","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证decimal类型的字段属性","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，在第二步表结构，选择decimal类型
2. 修改数值长度，确定范围
3. 修改精度，确定范围","1. 支持设置数值长度和字段精度
2. 允许的范围为1-38
3. 最小值为0，最大值不超过数值长度","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","可颂","2025-03-17","","0000-00-00","1","",""
"147704","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证char类型的字段属性","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，在第二步表结构，选择char类型，查看字符长度
2. 修改字符长度为256","1. 默认为255
2. 最大值为255","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-03-17","","0000-00-00","1","",""
"147703","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证varchar类型的字段属性","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，在第二步表结构，选择varchar类型，查看字符长度
2. 修改字符长度为8189","1. 默认为255
2. 最大值为8188","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-03-17","","0000-00-00","1","",""
"147702","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证模型建表DM for Oracle类型的字段数据类型","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，在第二步表结构，查看数据类型下拉框","1. 有类型：TINYINT,SAMLLINT,INT,BIGINT,FLOAT,DOUBLE,DECIMAL,CHAR,VARCHAR,TEXT,DATE,TIME,TIMESTAMP,BLOB,CLOB","少time1. 少time","","2","功能测试","功能测试阶段","正常","1","1","1","失败","可颂","2025-03-17","","0000-00-00","1","",""
"147701","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证模型建表DM for Oracle类型的存储格式是否展示","无","1. 进入数据模型-建表-新建表，选择DM for Oracle类型的数据源/数据库，查看表信息展示","1. 表信息存储格式不展示","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","可颂","2025-03-17","可颂","2025-03-24","1","",""
"147700","数据资产_STD(#23)","/版本迭代测试用例/v6.3.2/数据模型支持dm for oracle建表(#8641)","","验证写入数据源支持选择DM for Oracle类型的数据源","无","1. 进入数据模型-建表-新建表，查看写入数据源下拉框
2. 选择DM for Oracle类型的数据源/数据库","1. 展示DM for Oracle类型的数据源
2. 回填正确","1. 
2.","","1","功能测试","功能测试阶段","正常","0","2","2","通过","可颂","2025-03-17","可颂","2025-03-24","1","",""
