"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"141450","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","校验管理员角色是否有引入表权限","<span style=“font-size:14px;background-color:#FFFFFF;“>用户<a class=“username-text“>admin@dtstack.com</a>拥有管理员权限</span>","1. 1）进入【数据模型】-【建表】-【离线表】
2）点击【引入表】按钮","1. 弹出引入表弹窗","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","bingbing","2024-12-26","bingbing","2024-12-27","1","",""
"141449","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【离线表】-【引入表】页面-校验相同数据源下，不同数据库下，选择重复数据表引入功能","hive2.x数据源下的数据库B中的表a已经引入到数据模型列表","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】页面
2）数据源选择hive2.x
3）选择数据库D
4）选择数据表a","1. 数据表a可以勾选","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-25","bingbing","2024-12-27","1","",""
"141444","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","引入表名称与规范设计表名的校验结果弹窗-校验“数据表”字段","<span style=“font-size:14px;background-color:#FFFFFF;“>若表</span><span style=“font-size:14px;background-color:#FFFFFF;“>d_bu</span><span style=“font-size:14px;background-color:#FFFFFF;“>为“不符合规范设计”的数据表</span>","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库100_c
4）选择数据表d_bu
5）点击【下一步】进入弹窗页面
6）查看“数据表”字段","1. “数据表”字段显示为：d_bu","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-25","bingbing","2024-12-25","1","",""
"141430","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","验证引入表匹配-自定义内容（固定项）不匹配","引入表的表名为d_bu；规范设计的数仓层级有d，d的模型元素顺序为：业务系统，自定义内容（固定项），主题域","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库100_c
4）选择数据表d_bu
5）点击【下一步】进入弹窗页面
6）查看“备注“字段","1. “备注“字段显示：模型元素自定义内容（固定项）不匹配","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141429","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","验证引入表匹配-数仓层级不匹配","引入表的表名为bu_risk；<span style=“font-size:14px;background-color:#FFFFFF;“>规范设计的数仓层级没有bu</span>","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库100_c
4）选择数据表bu_risk
5）点击【下一步】进入弹窗页面
6）查看“备注“字段","1. “备注“字段显示：数仓层级无法匹配","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141428","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","验证引入表匹配-模型元素主题域不匹配！","<p><span style=“background-color:#FFFFFF;“><span style=“font-size:14px;background-color:#FFFFFF;“>引入表的表名为</span></span><span style=“color:#001080;background-color:#FFFFFE;font-family:Consolas, &quot;font-size:14px;“>d_bu_as_bs</span><span style=“background-color:#FFFFFF;“><span style=“font-size:14px;background-color:#FFFFFF;“>；<br /></span><span style=“font-size:14px;background-color:#FFFFFF;“><span style=“font-size:14px;background-color:#FFFFFF;“>规范设计的数仓层级有d，d的模型元素顺序为：业务系统，自定义内容（固定项），主题域。其中业务系统中有<span style=“color:#001080;font-family:Consolas;font-size:14px;background-color:#FFFFFE;“>bu</span></span></span><br /></span></p>","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库100_c
4）选择数据表d_bu_as_bs
5）点击【下一步】进入弹窗页面
6）查看“备注“字段","1. “备注“字段显示：模型元素主题域不匹配！","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141426","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","验证引入表匹配-模型元素业务系统不匹配","<span style=“font-size:14px;background-color:#FFFFFF;“>引入表的表名为ods_bu_bdy_df；<br />规范设计的数仓层级有ods，d的模型元素顺序为：业务系统。业务系统中没有<span style=“font-size:14px;background-color:#FFFFFF;“>bu_bdy_df</span></span>","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库200_c
4）选择数据表ods_bu_bdy_df
5）点击【下一步】进入弹窗页面
6）查看“备注“字段","1. “备注“字段显示：模型元素业务系统不匹配","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141424","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","引入表名称与规范设计表名的校验结果弹窗-校验分页弹窗功能","引入的表一定有不符合规范设计的","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】点击【下一步】-弹窗页面
2）默认显示20/每页
2. 1）进入【数据模型】-【建表】-【离线表】-【引入表】点击【下一步】-弹窗页面
2）选择10/每页
3. 1）进入【数据模型】-【建表】-【离线表】-【引入表】点击【下一步】-弹窗页面
2）选择50/每页
4. 1）进入【数据模型】-【建表】-【离线表】-【引入表】点击【下一步】-弹窗页面
2）选择100/每页","1. 1）页面最多展示20条数据，超过20条数据分页展示
2）显示：共x条数据，每页显示20条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
2. 1）页面最多展示10条数据，超过10条数据分页展示
2）显示：共x条数据，每页显示10条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
3. 1）页面最多展示50条数据，超过50条数据分页展示
2）显示：共x条数据，每页显示50条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
4. 1）页面最多展示100条数据，超过100条数据分页展示
2）显示：共x条数据，每页显示100条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","bingbing","2024-12-24","bingbing","2024-12-26","2","",""
"141422","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","引入表名称与规范设计表名的校验结果弹窗-校验“数据库”字段","<span style=“font-size:14px;background-color:#FFFFFF;“>若表</span><span style=“font-size:14px;background-color:#FFFFFF;“>d_bu</span><span style=“font-size:14px;background-color:#FFFFFF;“>为“不符合规范设计”的数据表</span>","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库100_c
4）选择数据表d_bu
5）点击【下一步】进入弹窗页面
6）查看“数据库”字段","1. “数据库”字段显示为：100_c","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141421","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","引入表名称与规范设计表名的校验结果弹窗-校验弹窗界面显示","<span style=“font-size:14px;background-color:#FFFFFF;“>若表</span><span style=“font-size:14px;background-color:#FFFFFF;“>d_bu</span><span style=“font-size:14px;background-color:#FFFFFF;“>为“不符合规范设计”的数据表</span>","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】
2）数据源选择hive2.x/hive3.x
3）选择数据库100_c
4）选择数据表d_bu
5）点击【下一步】进入弹窗页面
6）查看弹窗界面显示","1. 1）显示“经匹配，符合规范设计的数据表共0个，不符合规范设计的表共1个，以下是不符合规范设计的数据表列表：“
2）展示表d_bu的“数据库”，“数据表”，“备注信息”","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141420","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验页面分页功能","进入【数据模型】-【建表】-【数据表引入记录】-【查看引入表】页面","1. 默认显示20/每页
2. 选择10/每页
3. 选择50/每页
4. 选择100/每页","1. 1）页面最多展示20条数据，超过20条数据分页展示
2）显示：共x条数据，每页显示20条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
2. 1）页面最多展示10条数据，超过10条数据分页展示
2）显示：共x条数据，每页显示10条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
3. 1）页面最多展示50条数据，超过50条数据分页展示
2）显示：共x条数据，每页显示50条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
4. 1）页面最多展示100条数据，超过100条数据分页展示
2）显示：共x条数据，每页显示100条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","bingbing","2024-12-24","","0000-00-00","1","",""
"141419","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验“查看日志”弹窗功能","进入【数据模型】-【建表】-【数据表引入记录】-【查看引入表】页面","1. 1）查看引入失败的表，对应的失败原因
2）点击日志按钮","1. 1）失败原因后有日志提示按钮
2）弹出弹窗，弹窗名为：任务名称xxx-表名xxx-日志信息，内容显示日志信息","不容易出现引入失败的情况1. 不容易出现引入失败的情况","","1","功能测试","功能测试阶段","正常","0","3","1","通过","bingbing","2024-12-24","可颂","2024-12-26","2","",""
"141418","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-成功和匹配失败的查看日志按钮","无","1. 1）进入【数据模型】-【建表】-【数据表引入记录】-【查看引入表】页面
2）查看引入成功/匹配失败的失败原因展示","1. 1）引入成功展示--，没有日志提示按钮
2）匹配失败展示失败原因，没有日志提示按钮","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","可颂","2024-12-26","2","",""
"141417","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验”失败原因“字段","进入【数据模型】-【建表】-【数据表引入记录】-【查看引入表】页面","1. 查看”失败原因“字段","1. 若表引入成功，展示“- -”","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","","0000-00-00","1","",""
"141416","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验”引入结果“字段","无","1. 1）进入【数据表引入记录】-【查看引入表】页面
2）查看”引入结果“字段","1. 若引入表的表名符合规范设计，则显示引入成功","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","","0000-00-00","1","",""
"141415","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验“数据表“字段","引入一张名为d_bu_as_bs_risk的数据表","1. 1）进入【数据模型】-【建表】-【数据表引入记录】-
【查看引入表】页面
2）查看数据表字段","1. “数据表“字段显示：d_bu_as_bs_risk","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141414","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验“数据库“字段","<span style=“font-size:14px;background-color:#FFFFFF;“>引入一张名为d_bu_as_bs_risk的数据表</span>","1. 1）进入【数据模型】-【建表】-【数据表引入记录】-
【查看引入表】页面
2）查看数据库字段","1. “数据库“字段显示：100_c","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141413","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验任务名称","<span style=“font-size:14px;background-color:#FFFFFF;“>引入一张名为d_bu_as_bs_risk的数据表,该表的数据库为：100_c<br />(任务名称的自动生成逻辑为“第一个数据库名称_操作时间戳”)</span>","1. 1）进入【数据模型】-【建表】-【数据表引入记录】-
【查看引入表】页面
2）查看任务名称","1. 任务名称显示为：100_c_1735115214793-引入表","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141412","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】-【查看引入表】页面-校验页面筛选框功能","<span style=“font-size:14px;background-color:#FFFFFF;“>创建一个引入表的任务，在该任务中引入n张表（n张表中一定要有引入成功的表）</span>","1. 1)进入【数据模型】-【建表】-【数据表引入记录】-【查看引入表】页面
2）在搜索框中输入模糊的数据表名称
3）点击搜索按钮/回车","1. 正确筛选并展示引入数据表信息","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141411","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验“查看引入表”弹窗功能","<span style=“font-size:14px;background-color:#FFFFFF;“>引入一张名为d_bu_as_bs_risk的数据表</span>","1. 1）进入【数据模型】-【建表】-【数据表引入记录】页面
2）点击“操作”字段下的查看引表","1. 弹出名为“100_c_1735115214793-引入表”的弹窗","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141410","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验页面分页功能","进入【数据模型】-【建表】-【数据表引入记录】页面","1. 默认显示20/每页
2. 选择10/每页
3. 选择50/每页
4. 选择100/每页","1. 1）页面最多展示20条数据，超过20条数据分页展示
2）显示：共x条数据，每页显示20条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
2. 1）页面最多展示10条数据，超过10条数据分页展示
2）显示：共x条数据，每页显示10条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
3. 1）页面最多展示50条数据，超过50条数据分页展示
2）显示：共x条数据，每页显示50条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面
4. 1）页面最多展示100条数据，超过100条数据分页展示
2）显示：共x条数据，每页显示100条
3）点击“>“可查看下一页数据，点击“<“可查看上一页数据，点击分页号，跳转到指定页面","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","1","3","4","通过","bingbing","2024-12-24","bingbing","2024-12-27","1","",""
"141409","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验列表展示顺序","创建3个引入表的任务","1. 1)进入【数据模型】-【建表】-【数据表引入记录】页面
2)查看数据排序规则","1. 按照最新的引入任务从上到下依次排序","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141408","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-验证状态筛选功能","进入【数据模型】-【建表】-【数据表引入记录】页面","1. 1）点击状态筛选框
2）勾选执行成功
3）点击确定
2. 1）点击状态筛选框
2）勾选执行成功，执行失败
3）点击确定
3. 1）点击状态筛选框
2）勾选执行成功，执行失败，执行中
3）点击确定
4. 1）点击状态筛选框
2）勾选执行成功，执行失败，执行中
3）点击重置","1. 数据表引入记录页面正确显示执行成功的信息
2. 数据表引入记录页面正确显示执行成功和执行失败的任务信息
3. 数据表引入记录页面正确显示执行成功，执行失败，执行中的任务信息
4. 1）执行成功，执行失败，执行中勾选变为取消状态
2）重置按钮置灰","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","bingbing","2024-12-24","","0000-00-00","1","",""
"141407","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验”状态“字段","无","1. 进入【数据模型】-【建表】-【数据表引入记录】页面
查看”状态“字段","1. 显示执行中","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","","0000-00-00","1","",""
"141406","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验“引入时间”字段","创建一个引入表的任务，在任务中引入一张名为d_bu_as_bs_risk的数据表","1. 1）进入【数据模型】-【建表】-【数据表引入记录】页面 
2）查看“引入时间”字段","1. 正确显示任务的操作时间","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141405","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验”数据库“字段","<span style=“font-size:14px;background-color:#FFFFFF;“>从数据地图中成功引入一张名为d_bu_as_bs_risk的数据表，<span style=“font-size:14px;background-color:#FFFFFF;“>d_bu_as_bs_risk的数据库为100_c</span></span><br /><br />","1. 1）进入【数据模型】-【建表】-【数据表引入记录】页面 
2）查看”数据库“字段","1. “数据库“字段显示：100_c","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141404","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验“数据源“字段","<span style=“font-size:14px;background-color:#FFFFFF;“>从数据地图中成功引入一张名为d_bu_as_bs_risk的数据表，</span><span style=“font-size:14px;background-color:#FFFFFF;“>d_bu_as_bs_risk的数据源为ks_test_HADOOP</span><br />","1. 1）进入【数据模型】-【建表】-【数据表引入记录】页面
2）查看“数据源“字段","1. 数据源显示为：ks_test_HADOOP","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","bingbing","2024-12-25","2","",""
"141403","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验引用表数量字段","<p>离线引入表a、表b、表c，表a、表b符合规范，表c不符合规范</p>","1. 表引入成功后，进入【数据模型】-【建表】-【数据表引入记录】页面，查看引用表数量","1. 数据表数量字段显示2","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","bingbing","2024-12-24","可颂","2024-12-27","3","",""
"141402","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验任务名称字段","<span style=“font-size:14px;background-color:#FFFFFF;“>引入一张名为d_bu_as_bs_risk的数据表,该表的数据库为：100_c</span><br /><span style=“font-size:14px;background-color:#FFFFFF;“>(任务名称的自动生成逻辑为“第一个数据库名称_操作时间戳”)</span>","1. 1）进入【数据模型】-【建表】-【数据表引入记录】页面
2）查看任务名称","1. 任务名称显示为：100_c_1735115214793-引入表","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","可颂","2024-12-27","2","",""
"141401","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【数据表引入记录】页面-校验【数据表引入记录】页面筛选框功能","<span style=“font-size:14px;background-color:#FFFFFF;“>创建一个引入表的任务，在该任务中引入n张表（n张表中一定要有引入成功的表）</span>","1. 1)进入【数据模型】-【建表】-【数据表引入记录】页面
2）在搜索框中输入模糊的任务名称
3）点击搜索按钮/回车","1. 成功筛选出和任务名称模糊匹配的数据","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","可颂","2024-12-27","2","",""
"141400","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【离线表】-【引入表】页面-校验页面引入表数量展示","无","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】页面
2）点击新增按钮6次","1. 数据列表用滚动进度条展示","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","可颂","2024-12-25","1","",""
"141399","数据资产_STD(#23)","/版本迭代测试用例/v6.3.0/【数据模型】支持引入表(#8383)","","【离线表】-【引入表】页面-校验“操作”字段下的删除按钮功能","无","1. 1）进入【数据模型】-【建表】-【离线表】-【引入表】页面
2）数据源选择hive2.x/hive3.x
3）点击新增按钮
4）选择数据库
5）选择数据表
6）点击数据操作字段下的删除按钮","1. 1）数据删除成功
2）只剩下一条数据的时候，操作字段下的删除按钮置灰","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","bingbing","2024-12-24","可颂","2024-12-25","2","",""
