用例编号,用例标题,所属模块,相关需求,前置条件,步骤,预期结果,优先级,用例类型
162589,验证按角色选择页面展示,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),无,"1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 使用admin账号，登录指标平台，进入某个项目，切换到指标中心-指标开发-指标定义页面，选中某个指标，点击授权，点击添加指定人，点击按角色选择，查看页面展示","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 角色列表枚举项：当前租户下自定义角色、访客、数据开发、运营人员、项目管理员，取消/X，确认。右侧默认提示文案:请从左侧面板中选择添加指定人，搜索框placeholder内容：搜索",3,功能测试
162588,验证 全员公开按钮 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"1.admin在项目a的目录a下新创建派生指标a已发布 且被共享给所有项目
2.项目 a内存在用户1，自定义角色1：具有指标定义权限点下除管理所有指标外其他权限。用户1无指标目录a查看权限","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. admin账号，登录指标平台,选中指标a,点击授权,查看全员公开按钮
3. 用户1登录指标平台，查看指标中心-指标开发-指标定义页面
4. 切换到指标市场
5. 切换到指标应用/智能分析，查看所有指标列表/指标检索
6. admin账号，登录指标平台,选中指标a,点击授权，打开全员公开按钮
7. 用户1登录指标平台
8. 切换到指标市场
9. 切换到指标应用/智能分析，查看所有指标列表/指标检索
10. admin账号，登录指标平台,选中指标a,点击授权,全员公开按钮权限切换为可编辑
11. 用户1登录指标平台
12. 切换到指标市场
13. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 默认关闭
3. 指标列表不展示指标a数据
4. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不可见
5. 不可查看指标a相应记录、相应数据
6. 枚举项默认：可查看，修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. 指标定义页面指标列表内可查看指标a，发布/下线/编辑/删除指标按钮不可见
8. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
9. 可查看指标a相应记录、相应数据
10. 系统提示修改成功，页面显示修改后的最新内容
11. 指标定义页面指标列表内可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见可操作
12. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
13. 可查看指标a相应记录、相应数据",1,功能测试
162587,验证历史数据 授权按钮,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),无,"1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 使用admin账号，登录指标平台，进入某个项目，切换到指标中心-指标开发-指标定义页面，查看指标列表的操作列
3. 点击某个历史数据指标的授权按钮，查看授权面板左下角开关","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 新增 授权 操作按钮
3. 全员公开按钮默认关闭",2,功能测试
162586,验证 指标授权-添加指定人-按用户选择 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"1.admin账号在项目a的目录a下新创建派生指标a已发布 且被共享给所有项目,未授权
2.存在自定义角色a：具有指标定义权限点下除管理所有指标外其他权限
2.项目a下已引入：
用户1，角色：自定义角色a，用户1无指标目录a查看权限
用户2，角色：自定义角色a，用户2无指标目录a查看权限
用户3，角色：自定义角色a，用户3无指标目录a查看权限","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 使用admin账号，登录指标平台，进入项目a,切换到指标中心-指标开发-指标定义页面，点击指标a的授权按钮
3. 点击添加指定人，点击按用户选择，查看用户列表
4. 勾选用户1、用户2、用户3
5. 修改用户3权限为可编辑
6. 右侧列表移除用户2权限
7. 点击确定
8. 用户3登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
9. 切换到指标市场
10. 切换到指标应用/智能分析，查看所有指标列表/指标检索
11. 用户1登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
12. 点击指标a授权按钮，点击添加指定人，点击按用户选择，查看用户列表
13. 切换到指标市场
14. 切换到指标应用/智能分析，查看所有指标列表/指标检索
15. 用户2登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
16. 切换到指标市场
17. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 弹出授权看板
3. 展示当前项目下所有用户
4. 右侧编辑指定人及权限列表同步更新，默认可查看
5. 系统提示修改成功，页面显示修改后的最新内容
6. 移除成功，系统给出删除成功提示，该记录从列表中消失
7. 保存成功，授权看板同步更新指定人列表
8. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见
9. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
10. 可查看指标a相应记录、相应数据
11. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮不可见
12. 历史已添加的选项用户1、用户3禁用，无需重复选择
13. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
14. 可查看指标a相应记录、相应数据
15. 不可查看指标a及其数据
16. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不展示
17. 不可查看指标a相应记录、相应数据",1,功能测试
162585,验证 指标授权-编辑指定用户权限 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"目录a下派生指标a已授权给用户1可查看权限，用户1无管理所有指标权限,有指标定义下其他权限","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 登陆admin账号进入指标平台，选中指标a点击授权，在授权看板切换用户1权限为可编辑
3. 使用用户1登录指标平台,切换到指标中心-指标开发-指标定义，查看指标列表
4. 切换到指标市场
5. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 保存成功，授权看板同步更新相关字段
3. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见可操作
4. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
5. 可查看指标a相应记录、相应数据",2,功能测试
162584,验证 指标授权-移除指定用户权限 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),目录a下存在已发布且被共享给所有项目的派生指标a已授权给用户1可查看权限，用户1无目录a查看权限,"1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 登陆admin账号进入指标平台，选中指标a点击授权，在授权看板移除用户1的权限
3. 使用用户1登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
4. 切换到指标市场
5. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 保存成功，授权看板同步更新
3. 不可查看指标a及其数据
4. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不可见
5. 不可查看指标a相应记录、相应数据",2,功能测试
162583,验证 指标授权-添加指定人-按用户组选择 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"<p>1、admin账号在项目a的目录a下创建派生指标a，已发布 且被共享给所有项目 ,未授权&nbsp;</p>
<p>2、存在自定义角色a：具有指标定义权限点下除管理所有指标外其他权限&nbsp;</p>
<p>3、项目a下存在:
用户2，角色：角色a</p>
<p>4、 用户组1，包含用户1，用户1角色：角色a.&nbsp;</p>
<p>用户组2，包含用户3,用户3角色：角色a&nbsp;</p>
<p>用户组3，包含用户4，用户4角色：角色a&nbsp;</p>
<p>5、用户组1/用户组2/用户组3/用户1/用户2/用户3/用户4均无目录a查看权限</p>","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 使用admin账号，登录指标平台，进入项目a,切换到指标中心-指标开发-指标定义页面，点击指标a的授权按钮
3. 点击添加指定人，点击按用户组选择，查看用户组列表
4. 勾选用户组1、用户组2、用户组3
5. 修改用户组3权限为可编辑
6. 右侧列表移除用户组2权限
7. 点击确定
8. 用户4登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
9. 切换到指标市场
10. 切换到指标应用/智能分析，查看所有指标列表/指标检索
11. 用户1登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
12. 点击指标a授权按钮，点击添加指定人，点击按用户组选择，查看用户组列表
13. 切换到指标市场
14. 切换到指标应用/智能分析，查看所有指标列表/指标检索
15. 用户3登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
16. 切换到指标市场
17. 切换到指标应用/智能分析，查看所有指标列表/指标检索
18. 将用户2添加进用户组1，用户2登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
19. 切换到指标市场
20. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 弹出授权看板
3. 展示当前项目下所有用户组
4. 右侧编辑指定人及权限列表同步更新，权限默认可查看
5. 系统提示修改成功，页面显示修改后的最新内容
6. 移除成功，系统给出删除成功提示，该记录从列表中消失
7. 保存成功，授权看板同步更新授权列表
8. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见
9. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
10. 可查看指标a相应记录、相应数据
11. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮不可见
12. 历史已添加的选项用户组1、用户组3禁用，无需重复选择
13. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
14. 可查看指标a相应记录、相应数据
15. 不可查看指标a及其数据
16. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不展示
17. 不可查看指标a相应记录、相应数据
18. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮不可见
19. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
20. 可查看指标a相应记录、相应数据",1,功能测试
162582,验证指标授权-编辑指定用户组权限 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"<p>1、目录a下派生指标a已发布且共享给所有项目</p>
<p>2、指标a授权给用户组1查看权限</p>
<p>3、用户组1下存在用户1，用户1无管理所有指标权限，用户1/用户组1无目录a查看权限</p>","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 登陆admin账号进入指标平台,选中指标a点击授权，切换用户组1权限为可编辑
3. 使用用户1登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
4. 切换到指标市场
5. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 保存成功，授权看板同步更新相关字段
3. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见可操作
4. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
5. 可查看指标a相应记录、相应数据",2,功能测试
162581,验证指标授权-移除指定用户组权限 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),目录a下派生指标a已发布且共享给所有项目，指标a已授权给用户组1查看权限，用户组1下存在用户1、用户2均无管理所有指标权限、目录a查看权限,"1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 将用户2从用户组1中移除，用户2登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
3. 切换到指标市场
4. 切换到指标应用/智能分析，查看所有指标列表/指标检索
5. 登陆admin账号进入指标平台，选中指标a点击授权，移除用户组1的权限
6. 使用用户1登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
7. 切换到指标市场
8. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 不可查看指标a及其数据
3. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不可见
4. 不可查看指标a相应记录、相应数据
5. 保存成功，授权看板同步更新
6. 不可查看指标a及其数据
7. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不可见
8. 不可查看指标a相应记录、相应数据",2,功能测试
162580,验证 指标授权-添加指定人-按角色选择 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"<p>1.admin账号在项目a的目录a下创建派生指标a并发布，且派生指标a被共享给租户下所有项目 2..存在自定义角色a：具有指标定义权限点下除管理所有指标外其他权限
自定义角色b：具有指标定义权限点下除管理所有指标外其他权限，无指标目录权限点下所有权限
自定义角色c：具有指标定义权限点下除管理所有指标、删除外其他权限，无指标目录权限点下所有权限
3.项目a下存在用户1，角色：角色a
用户2，角色：角色b
用户3，角色：角色c
4.用户1/用户2/用户3均无目录a查看权限</p>","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 使用admin账号，登录指标平台，进入项目a,切换到指标中心-指标开发-指标定义页面，点击指标a的授权按钮
3. 点击添加指定人，点击按角色选择，查看角色列表
4. 勾选角色a、角色b、角色c
5. 右侧列表修改角色c权限为可编辑
6. 右侧列表移除角色b权限
7. 点击确定
8. 用户3登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
9. 切换到指标市场
10. 切换到指标应用/智能分析，查看所有指标列表/指标检索
11. 用户1登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
12. 点击指标a授权按钮，点击添加指定人，点击按角色选择，查看角色列表
13. 切换到指标市场
14. 切换到指标应用/智能分析，查看所有指标列表/指标检索
15. 用户2登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
16. 切换到指标市场
17. 切换到指标应用/智能分析，查看所有指标列表/指标检索
18. 用admin账号为用户2增加角色：角色a，用户2登录指标平台，切换到指标中心-指标开发-指标定义，查看指标列表
19. 切换到指标市场
20. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 弹出授权看板
3. 展示当前租户下自定义角色、访客、数据开发、运营人员、数据管理员
4. 右侧编辑指定人及权限列表同步更新，默认可查看
5. 系统提示修改成功，页面显示修改后的最新内容
6. 移除成功，系统给出删除成功提示，该记录从列表中消失
7. 保存成功，授权看板同步更新授权列表
8. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见 可操作
9. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
10. 可查看指标a相应记录、相应数据
11. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮不可见 。
12. 历史已添加的选项角色a、角色c禁用，无需重复选择
13. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
14. 可查看指标a相应记录、相应数据
15. 不可查看指标a及其数据
16. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮不可见
17. 不可查看指标a相应记录、相应数据
18. 可查看指标a及其数据，发布/下线/编辑/删除指标按钮不可见 。
19. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
20. 可查看指标a相应记录、相应数据",1,功能测试
162579,验证指标授权-编辑指定角色权限 功能,/迭代版本测试用例/V6.4.2/指标级权限管控（厦门国贸）(#9409),指标级权限管控(#15049),"目录a下派生指标a已授予角色a查看权限
用户1角色：角色a
用户1无管理所有指标权限","1. 进入【迭代版本测试用例】-【V6.4.2】页面
2. 登陆admin账号进入指标平台,选中指标a点击授权，修改角色a权限为可编辑
3. 使用用户1登录指标平台,切换到指标中心-指标开发-指标定义，查看指标列表
4. 切换到指标市场
5. 切换到指标应用/智能分析，查看所有指标列表/指标检索","1. 成功进入【迭代版本测试用例】-【V6.4.2】页面，页面内容正常加载显示，无报错
2. 保存成功，授权看板同步更新授权列表
3. 指标定义页面,可查看指标a及其数据，发布/下线/编辑/删除指标按钮可见可操作
4. 可查看指标a的相应记录、相应数据、详情中血缘的相应指标框。结果查询按钮可点击
5. 可查看指标a相应记录、相应数据",2,功能测试
